Clusters (bin),Age,Clusters,F1,Net Worth Billions
0.0,54,0,13330,1
0.0,54,0,15063,1
0.0,54,0,15104,1
0.0,54,0,15163,1
0.0,54,0,17116,1
0.0,54,0,17152,1
0.0,54,0,17160,1
0.0,54,0,17167,1
0.0,54,0,17204,1
0.0,54,0,19345,1
0.0,54,0,19352,1
0.0,54,0,19364,1
0.0,54,0,19368,1
0.0,54,0,19380,1
0.0,54,0,19390,1
0.0,54,0,19402,1
0.0,54,0,19419,1
0.0,54,0,21478,1
0.0,54,0,21510,1
0.0,54,0,21520,1
0.0,54,0,23571,1
0.0,54,0,23600,1
0.0,54,0,23603,1
0.0,54,0,23644,1
0.0,54,0,23654,1
0.0,54,0,23663,1
0.0,54,0,26422,1
0.0,54,0,29027,1
0.0,54,0,31715,1
0.0,54,0,31722,1
0.0,54,0,13255,1.05
0.0,54,0,13267,1.05
0.0,54,0,1910,1.1
0.0,54,0,4242,1.1
0.0,54,0,4916,1.1
0.0,54,0,5896,1.1
0.0,54,0,5908,1.1
0.0,54,0,11410,1.1
0.0,54,0,13180,1.1
0.0,54,0,13241,1.1
0.0,54,0,15010,1.1
0.0,54,0,15019,1.1
0.0,54,0,15021,1.1
0.0,54,0,16965,1.1
0.0,54,0,16981,1.1
0.0,54,0,16996,1.1
0.0,54,0,17013,1.1
0.0,54,0,17021,1.1
0.0,54,0,17028,1.1
0.0,54,0,17042,1.1
0.0,54,0,19229,1.1
0.0,54,0,19258,1.1
0.0,54,0,19259,1.1
0.0,54,0,19273,1.1
0.0,54,0,19296,1.1
0.0,54,0,19311,1.1
0.0,54,0,21408,1.1
0.0,54,0,21409,1.1
0.0,54,0,21418,1.1
0.0,54,0,21438,1.1
0.0,54,0,21440,1.1
0.0,54,0,21472,1.1
0.0,54,0,23552,1.1
0.0,54,0,26288,1.1
0.0,54,0,26334,1.1
0.0,54,0,28903,1.1
0.0,54,0,28912,1.1
0.0,54,0,28935,1.1
0.0,54,0,28948,1.1
0.0,54,0,28996,1.1
0.0,54,0,28998,1.1
0.0,54,0,31580,1.1
0.0,54,0,31614,1.1
0.0,54,0,13160,1.15
0.0,54,0,1391,1.2
0.0,54,0,3293,1.2
0.0,54,0,8279,1.2
0.0,54,0,8299,1.2
0.0,54,0,8309,1.2
0.0,54,0,9648,1.2
0.0,54,0,11306,1.2
0.0,54,0,11308,1.2
0.0,54,0,14891,1.2
0.0,54,0,14926,1.2
0.0,54,0,14930,1.2
0.0,54,0,16876,1.2
0.0,54,0,16950,1.2
0.0,54,0,16951,1.2
0.0,54,0,16956,1.2
0.0,54,0,19086,1.2
0.0,54,0,19127,1.2
0.0,54,0,19128,1.2
0.0,54,0,19139,1.2
0.0,54,0,21246,1.2
0.0,54,0,23379,1.2
0.0,54,0,26073,1.2
0.0,54,0,26082,1.2
0.0,54,0,26099,1.2
0.0,54,0,28752,1.2
0.0,54,0,28763,1.2
0.0,54,0,28768,1.2
0.0,54,0,28790,1.2
0.0,54,0,28809,1.2
0.0,54,0,28827,1.2
0.0,54,0,28868,1.2
0.0,54,0,31366,1.2
0.0,54,0,31367,1.2
0.0,54,0,31466,1.2
0.0,54,0,31472,1.2
0.0,54,0,13056,1.25
0.0,54,0,1356,1.3
0.0,54,0,1361,1.3
0.0,54,0,2481,1.3
0.0,54,0,4165,1.3
0.0,54,0,4820,1.3
0.0,54,0,4835,1.3
0.0,54,0,5805,1.3
0.0,54,0,5815,1.3
0.0,54,0,6993,1.3
0.0,54,0,7012,1.3
0.0,54,0,7016,1.3
0.0,54,0,8203,1.3
0.0,54,0,8217,1.3
0.0,54,0,8242,1.3
0.0,54,0,9569,1.3
0.0,54,0,9592,1.3
0.0,54,0,9612,1.3
0.0,54,0,11179,1.3
0.0,54,0,11209,1.3
0.0,54,0,11211,1.3
0.0,54,0,11226,1.3
0.0,54,0,12967,1.3
0.0,54,0,12978,1.3
0.0,54,0,13012,1.3
0.0,54,0,14735,1.3
0.0,54,0,14757,1.3
0.0,54,0,14776,1.3
0.0,54,0,14818,1.3
0.0,54,0,16781,1.3
0.0,54,0,18983,1.3
0.0,54,0,18996,1.3
0.0,54,0,19012,1.3
0.0,54,0,19053,1.3
0.0,54,0,19074,1.3
0.0,54,0,21153,1.3
0.0,54,0,21170,1.3
0.0,54,0,21188,1.3
0.0,54,0,21215,1.3
0.0,54,0,21227,1.3
0.0,54,0,21231,1.3
0.0,54,0,23191,1.3
0.0,54,0,23209,1.3
0.0,54,0,23226,1.3
0.0,54,0,23266,1.3
0.0,54,0,23299,1.3
0.0,54,0,25933,1.3
0.0,54,0,25992,1.3
0.0,54,0,28615,1.3
0.0,54,0,28630,1.3
0.0,54,0,28651,1.3
0.0,54,0,28682,1.3
0.0,54,0,28697,1.3
0.0,54,0,31248,1.3
0.0,54,0,31325,1.3
0.0,54,0,31335,1.3
0.0,54,0,31344,1.3
0.0,54,0,1340,1.4
0.0,54,0,3223,1.4
0.0,54,0,4116,1.4
0.0,54,0,4124,1.4
0.0,54,0,4141,1.4
0.0,54,0,5766,1.4
0.0,54,0,6954,1.4
0.0,54,0,8192,1.4
0.0,54,0,9502,1.4
0.0,54,0,9524,1.4
0.0,54,0,9536,1.4
0.0,54,0,9538,1.4
0.0,54,0,12877,1.4
0.0,54,0,14656,1.4
0.0,54,0,14674,1.4
0.0,54,0,14680,1.4
0.0,54,0,14683,1.4
0.0,54,0,14690,1.4
0.0,54,0,14720,1.4
0.0,54,0,16658,1.4
0.0,54,0,16659,1.4
0.0,54,0,16686,1.4
0.0,54,0,16695,1.4
0.0,54,0,18888,1.4
0.0,54,0,18900,1.4
0.0,54,0,18914,1.4
0.0,54,0,18923,1.4
0.0,54,0,18924,1.4
0.0,54,0,21055,1.4
0.0,54,0,21120,1.4
0.0,54,0,23125,1.4
0.0,54,0,23152,1.4
0.0,54,0,23160,1.4
0.0,54,0,25814,1.4
0.0,54,0,25841,1.4
0.0,54,0,25843,1.4
0.0,54,0,25856,1.4
0.0,54,0,25857,1.4
0.0,54,0,25862,1.4
0.0,54,0,25902,1.4
0.0,54,0,28510,1.4
0.0,54,0,28515,1.4
0.0,54,0,28563,1.4
0.0,54,0,28571,1.4
0.0,54,0,1318,1.5
0.0,54,0,3202,1.5
0.0,54,0,3204,1.5
0.0,54,0,3210,1.5
0.0,54,0,4742,1.5
0.0,54,0,5704,1.5
0.0,54,0,5710,1.5
0.0,54,0,5721,1.5
0.0,54,0,5732,1.5
0.0,54,0,6882,1.5
0.0,54,0,8095,1.5
0.0,54,0,8098,1.5
0.0,54,0,11054,1.5
0.0,54,0,11085,1.5
0.0,54,0,12825,1.5
0.0,54,0,12840,1.5
0.0,54,0,14559,1.5
0.0,54,0,16564,1.5
0.0,54,0,16600,1.5
0.0,54,0,16613,1.5
0.0,54,0,18831,1.5
0.0,54,0,18852,1.5
0.0,54,0,18853,1.5
0.0,54,0,18854,1.5
0.0,54,0,20973,1.5
0.0,54,0,21002,1.5
0.0,54,0,21014,1.5
0.0,54,0,23052,1.5
0.0,54,0,23073,1.5
0.0,54,0,23076,1.5
0.0,54,0,23080,1.5
0.0,54,0,23084,1.5
0.0,54,0,25789,1.5
0.0,54,0,28356,1.5
0.0,54,0,28363,1.5
0.0,54,0,28420,1.5
0.0,54,0,28427,1.5
0.0,54,0,28466,1.5
0.0,54,0,28472,1.5
0.0,54,0,31025,1.5
0.0,54,0,31097,1.5
0.0,54,0,9430,1.55
0.0,54,0,2405,1.6
0.0,54,0,4056,1.6
0.0,54,0,6812,1.6
0.0,54,0,6836,1.6
0.0,54,0,6845,1.6
0.0,54,0,6853,1.6
0.0,54,0,8077,1.6
0.0,54,0,8088,1.6
0.0,54,0,11003,1.6
0.0,54,0,14501,1.6
0.0,54,0,14505,1.6
0.0,54,0,14508,1.6
0.0,54,0,14509,1.6
0.0,54,0,16516,1.6
0.0,54,0,16532,1.6
0.0,54,0,16539,1.6
0.0,54,0,18728,1.6
0.0,54,0,18730,1.6
0.0,54,0,18762,1.6
0.0,54,0,18763,1.6
0.0,54,0,20853,1.6
0.0,54,0,20856,1.6
0.0,54,0,20865,1.6
0.0,54,0,20874,1.6
0.0,54,0,20893,1.6
0.0,54,0,22917,1.6
0.0,54,0,22942,1.6
0.0,54,0,22953,1.6
0.0,54,0,22979,1.6
0.0,54,0,22980,1.6
0.0,54,0,22981,1.6
0.0,54,0,22986,1.6
0.0,54,0,25633,1.6
0.0,54,0,25661,1.6
0.0,54,0,25689,1.6
0.0,54,0,25690,1.6
0.0,54,0,28260,1.6
0.0,54,0,30901,1.6
0.0,54,0,30920,1.6
0.0,54,0,30957,1.6
0.0,54,0,1285,1.7
0.0,54,0,1780,1.7
0.0,54,0,2370,1.7
0.0,54,0,2375,1.7
0.0,54,0,4022,1.7
0.0,54,0,6792,1.7
0.0,54,0,8002,1.7
0.0,54,0,9362,1.7
0.0,54,0,9379,1.7
0.0,54,0,10940,1.7
0.0,54,0,10955,1.7
0.0,54,0,12650,1.7
0.0,54,0,14462,1.7
0.0,54,0,16426,1.7
0.0,54,0,16457,1.7
0.0,54,0,18665,1.7
0.0,54,0,18667,1.7
0.0,54,0,18686,1.7
0.0,54,0,20787,1.7
0.0,54,0,20821,1.7
0.0,54,0,22843,1.7
0.0,54,0,28166,1.7
0.0,54,0,28170,1.7
0.0,54,0,28219,1.7
0.0,54,0,28229,1.7
0.0,54,0,30855,1.7
0.0,54,0,30857,1.7
0.0,54,0,9339,1.75
0.0,54,0,1279,1.8
0.0,54,0,3996,1.8
0.0,54,0,4685,1.8
0.0,54,0,6744,1.8
0.0,54,0,10910,1.8
0.0,54,0,10922,1.8
0.0,54,0,12604,1.8
0.0,54,0,14419,1.8
0.0,54,0,16353,1.8
0.0,54,0,16379,1.8
0.0,54,0,20749,1.8
0.0,54,0,22793,1.8
0.0,54,0,22794,1.8
0.0,54,0,22838,1.8
0.0,54,0,25478,1.8
0.0,54,0,25483,1.8
0.0,54,0,25499,1.8
0.0,54,0,28075,1.8
0.0,54,0,3078,1.9
0.0,54,0,6690,1.9
0.0,54,0,6719,1.9
0.0,54,0,9254,1.9
0.0,54,0,12548,1.9
0.0,54,0,12562,1.9
0.0,54,0,12575,1.9
0.0,54,0,14331,1.9
0.0,54,0,16283,1.9
0.0,54,0,18503,1.9
0.0,54,0,18543,1.9
0.0,54,0,22718,1.9
0.0,54,0,22760,1.9
0.0,54,0,25336,1.9
0.0,54,0,25345,1.9
0.0,54,0,25379,1.9
0.0,54,0,3045,2
0.0,54,0,3049,2
0.0,54,0,3065,2
0.0,54,0,3953,2
0.0,54,0,4598,2
0.0,54,0,4602,2
0.0,54,0,4634,2
0.0,54,0,5508,2
0.0,54,0,5548,2
0.0,54,0,6624,2
0.0,54,0,6646,2
0.0,54,0,9214,2
0.0,54,0,9244,2
0.0,54,0,10766,2
0.0,54,0,10782,2
0.0,54,0,12502,2
0.0,54,0,14270,2
0.0,54,0,14314,2
0.0,54,0,16251,2
0.0,54,0,20630,2
0.0,54,0,20641,2
0.0,54,0,22643,2
0.0,54,0,25265,2
0.0,54,0,25271,2
0.0,54,0,25280,2
0.0,54,0,25283,2
0.0,54,0,25319,2
0.0,54,0,27987,2
0.0,54,0,1709,2.1
0.0,54,0,2292,2.1
0.0,54,0,2295,2.1
0.0,54,0,3010,2.1
0.0,54,0,5491,2.1
0.0,54,0,7868,2.1
0.0,54,0,10719,2.1
0.0,54,0,10721,2.1
0.0,54,0,10750,2.1
0.0,54,0,12436,2.1
0.0,54,0,12446,2.1
0.0,54,0,14241,2.1
0.0,54,0,16151,2.1
0.0,54,0,16169,2.1
0.0,54,0,16173,2.1
0.0,54,0,27895,2.1
0.0,54,0,27902,2.1
0.0,54,0,30566,2.1
0.0,54,0,30594,2.1
0.0,54,0,1689,2.2
0.0,54,0,2282,2.2
0.0,54,0,2989,2.2
0.0,54,0,5464,2.2
0.0,54,0,12400,2.2
0.0,54,0,14177,2.2
0.0,54,0,14182,2.2
0.0,54,0,18358,2.2
0.0,54,0,20513,2.2
0.0,54,0,20523,2.2
0.0,54,0,25118,2.2
0.0,54,0,25131,2.2
0.0,54,0,27841,2.2
0.0,54,0,27855,2.2
0.0,54,0,30522,2.2
0.0,54,0,1682,2.3
0.0,54,0,4561,2.3
0.0,54,0,10664,2.3
0.0,54,0,10673,2.3
0.0,54,0,12360,2.3
0.0,54,0,18301,2.3
0.0,54,0,20437,2.3
0.0,54,0,20440,2.3
0.0,54,0,22506,2.3
0.0,54,0,22514,2.3
0.0,54,0,25063,2.3
0.0,54,0,25107,2.3
0.0,54,0,27764,2.3
0.0,54,0,27788,2.3
0.0,54,0,27815,2.3
0.0,54,0,3840,2.4
0.0,54,0,3841,2.4
0.0,54,0,6534,2.4
0.0,54,0,9077,2.4
0.0,54,0,9079,2.4
0.0,54,0,9096,2.4
0.0,54,0,10648,2.4
0.0,54,0,14082,2.4
0.0,54,0,14128,2.4
0.0,54,0,16049,2.4
0.0,54,0,16055,2.4
0.0,54,0,18255,2.4
0.0,54,0,20391,2.4
0.0,54,0,20425,2.4
0.0,54,0,25000,2.4
0.0,54,0,25027,2.4
0.0,54,0,30398,2.4
0.0,54,0,30400,2.4
0.0,54,0,1651,2.5
0.0,54,0,2230,2.5
0.0,54,0,2942,2.5
0.0,54,0,3823,2.5
0.0,54,0,5402,2.5
0.0,54,0,6511,2.5
0.0,54,0,16014,2.5
0.0,54,0,16024,2.5
0.0,54,0,22425,2.5
0.0,54,0,24920,2.5
0.0,54,0,27687,2.5
0.0,54,0,3780,2.6
0.0,54,0,14034,2.6
0.0,54,0,18154,2.6
0.0,54,0,18155,2.6
0.0,54,0,20329,2.6
0.0,54,0,27628,2.6
0.0,54,0,30255,2.6
0.0,54,0,30268,2.6
0.0,54,0,30271,2.6
0.0,54,0,30276,2.6
0.0,54,0,10545,2.7
0.0,54,0,12223,2.7
0.0,54,0,15919,2.7
0.0,54,0,15927,2.7
0.0,54,0,15933,2.7
0.0,54,0,15939,2.7
0.0,54,0,15945,2.7
0.0,54,0,18115,2.7
0.0,54,0,18125,2.7
0.0,54,0,20270,2.7
0.0,54,0,27595,2.7
0.0,54,0,30228,2.7
0.0,54,0,1158,2.8
0.0,54,0,4497,2.8
0.0,54,0,8971,2.8
0.0,54,0,12196,2.8
0.0,54,0,13982,2.8
0.0,54,0,13984,2.8
0.0,54,0,18074,2.8
0.0,54,0,18096,2.8
0.0,54,0,22320,2.8
0.0,54,0,24778,2.8
0.0,54,0,24805,2.8
0.0,54,0,24817,2.8
0.0,54,0,24824,2.8
0.0,54,0,27538,2.8
0.0,54,0,27542,2.8
0.0,54,0,30166,2.8
0.0,54,0,30172,2.8
0.0,54,0,8963,2.85
0.0,54,0,3738,2.9
0.0,54,0,10485,2.9
0.0,54,0,20195,2.9
0.0,54,0,24752,2.9
0.0,54,0,27484,2.9
0.0,54,0,27502,2.9
0.0,54,0,27512,2.9
0.0,54,0,30139,2.9
0.0,54,0,2879,3
0.0,54,0,4482,3
0.0,54,0,6412,3
0.0,54,0,8939,3
0.0,54,0,10449,3
0.0,54,0,18003,3
0.0,54,0,18010,3
0.0,54,0,24730,3
0.0,54,0,30108,3
0.0,54,0,7606,3.1
0.0,54,0,8918,3.1
0.0,54,0,12133,3.1
0.0,54,0,13912,3.1
0.0,54,0,13922,3.1
0.0,54,0,17979,3.1
0.0,54,0,1592,3.2
0.0,54,0,1597,3.2
0.0,54,0,13892,3.2
0.0,54,0,20125,3.2
0.0,54,0,20126,3.2
0.0,54,0,27380,3.2
0.0,54,0,30016,3.2
0.0,54,0,1131,3.3
0.0,54,0,3680,3.3
0.0,54,0,3685,3.3
0.0,54,0,15768,3.3
0.0,54,0,17932,3.3
0.0,54,0,29987,3.3
0.0,54,0,4450,3.4
0.0,54,0,12057,3.4
0.0,54,0,15746,3.4
0.0,54,0,24568,3.4
0.0,54,0,27313,3.4
0.0,54,0,29964,3.4
0.0,54,0,3656,3.5
0.0,54,0,6342,3.5
0.0,54,0,12031,3.5
0.0,54,0,12033,3.5
0.0,54,0,20047,3.5
0.0,54,0,20049,3.5
0.0,54,0,22136,3.5
0.0,54,0,24531,3.5
0.0,54,0,29924,3.5
0.0,54,0,29938,3.5
0.0,54,0,5264,3.6
0.0,54,0,12023,3.6
0.0,54,0,13802,3.6
0.0,54,0,17845,3.6
0.0,54,0,29907,3.6
0.0,54,0,10311,3.7
0.0,54,0,22076,3.7
0.0,54,0,6317,3.8
0.0,54,0,10287,3.8
0.0,54,0,11989,3.8
0.0,54,0,17812,3.8
0.0,54,0,19986,3.8
0.0,54,0,24467,3.8
0.0,54,0,27209,3.8
0.0,54,0,27216,3.8
0.0,54,0,29851,3.8
0.0,54,0,7523,3.9
0.0,54,0,24419,3.9
0.0,54,0,27194,3.9
0.0,54,0,7522,4
0.0,54,0,19934,4
0.0,54,0,19936,4
0.0,54,0,24398,4
0.0,54,0,27151,4
0.0,54,0,2119,4.1
0.0,54,0,13737,4.1
0.0,54,0,15601,4.1
0.0,54,0,24381,4.1
0.0,54,0,27131,4.1
0.0,54,0,29775,4.1
0.0,54,0,10250,4.2
0.0,54,0,15585,4.2
0.0,54,0,24368,4.2
0.0,54,0,1552,4.3
0.0,54,0,19889,4.3
0.0,54,0,29741,4.3
0.0,54,0,5207,4.4
0.0,54,0,8754,4.4
0.0,54,0,17706,4.4
0.0,54,0,21985,4.4
0.0,54,0,24327,4.4
0.0,54,0,29725,4.4
0.0,54,0,21971,4.5
0.0,54,0,24312,4.5
0.0,54,0,29704,4.5
0.0,54,0,4379,4.6
0.0,54,0,5190,4.6
0.0,54,0,8733,4.6
0.0,54,0,15533,4.6
0.0,54,0,29689,4.6
0.0,54,0,19824,4.7
0.0,54,0,19826,4.7
0.0,54,0,27034,4.7
0.0,54,0,29674,4.7
0.0,54,0,5184,4.8
0.0,54,0,11872,4.8
0.0,54,0,19802,4.8
0.0,54,0,19811,4.8
0.0,54,0,27008,4.8
0.0,54,0,13649,4.9
0.0,54,0,27006,4.9
0.0,54,0,2755,5
0.0,54,0,10168,5
0.0,54,0,13634,5
0.0,54,0,24240,5
0.0,54,0,26992,5
0.0,54,0,7439,5.1
0.0,54,0,26965,5.1
0.0,54,0,6227,5.2
0.0,54,0,8696,5.2
0.0,54,0,11829,5.2
0.0,54,0,26950,5.2
0.0,54,0,5160,5.3
0.0,54,0,15465,5.3
0.0,54,0,26931,5.3
0.0,54,0,21879,5.4
0.0,54,0,8682,5.5
0.0,54,0,10145,5.5
0.0,54,0,17556,5.5
0.0,54,0,10138,5.7
0.0,54,0,26890,5.7
0.0,54,0,15418,5.8
0.0,54,0,17525,5.8
0.0,54,0,1074,5.9
0.0,54,0,8670,5.9
0.0,54,0,17508,5.9
0.0,54,0,17509,5.9
0.0,54,0,19709,5.9
0.0,54,0,24141,5.9
0.0,54,0,2067,6
0.0,54,0,3523,6
0.0,54,0,6196,6
0.0,54,0,17502,6
0.0,54,0,19701,6
0.0,54,0,21839,6
0.0,54,0,3520,6.2
0.0,54,0,24101,6.2
0.0,54,0,5135,6.3
0.0,54,0,11760,6.3
0.0,54,0,21816,6.3
0.0,54,0,21818,6.3
0.0,54,0,24092,6.3
0.0,54,0,5129,6.4
0.0,54,0,17475,6.5
0.0,54,0,21805,6.5
0.0,54,0,26811,6.5
0.0,54,0,19658,6.6
0.0,54,0,7376,6.7
0.0,54,0,15381,6.7
0.0,54,0,24065,6.7
0.0,54,0,29463,6.7
0.0,54,0,24049,6.9
0.0,54,0,29440,6.9
0.0,54,0,2709,7
0.0,54,0,8627,7
0.0,54,0,24039,7
0.0,54,0,6161,7.1
0.0,54,0,17434,7.1
0.0,54,0,7364,7.2
0.0,54,0,15364,7.2
0.0,54,0,3491,7.3
0.0,54,0,17424,7.3
0.0,54,0,15354,7.4
0.0,54,0,21758,7.6
0.0,54,0,23995,7.6
0.0,54,0,24000,7.6
0.0,54,0,29380,7.6
0.0,54,0,15343,7.7
0.0,54,0,17415,7.7
0.0,54,0,29375,7.7
0.0,54,0,21754,7.9
0.0,54,0,29361,7.9
0.0,54,0,29362,7.9
0.0,54,0,6141,8
0.0,54,0,21741,8
0.0,54,0,7349,8.1
0.0,54,0,29350,8.1
0.0,54,0,26689,8.2
0.0,54,0,19590,8.6
0.0,54,0,13486,8.7
0.0,54,0,3466,8.9
0.0,54,0,26654,8.9
0.0,54,0,26650,9
0.0,54,0,3460,9.3
0.0,54,0,26639,9.5
0.0,54,0,17368,9.7
0.0,54,0,2667,10
0.0,54,0,21707,10
0.0,54,0,5078,10.1
0.0,54,0,23894,10.1
0.0,54,0,26604,10.9
0.0,54,0,7311,11.2
0.0,54,0,21687,11.2
0.0,54,0,26597,11.3
0.0,54,0,7307,11.9
0.0,54,0,5062,12
0.0,55,0,1014,1
0.0,55,0,1953,1
0.0,55,0,2579,1
0.0,55,0,2584,1
0.0,55,0,3364,1
0.0,55,0,4959,1
0.0,55,0,4989,1
0.0,55,0,5953,1
0.0,55,0,5969,1
0.0,55,0,6023,1
0.0,55,0,7177,1
0.0,55,0,8394,1
0.0,55,0,9822,1
0.0,55,0,11501,1
0.0,55,0,11517,1
0.0,55,0,11529,1
0.0,55,0,13312,1
0.0,55,0,13321,1
0.0,55,0,13326,1
0.0,55,0,13329,1
0.0,55,0,15102,1
0.0,55,0,15165,1
0.0,55,0,17159,1
0.0,55,0,17181,1
0.0,55,0,17183,1
0.0,55,0,19339,1
0.0,55,0,19361,1
0.0,55,0,19369,1
0.0,55,0,19408,1
0.0,55,0,19411,1
0.0,55,0,19416,1
0.0,55,0,21483,1
0.0,55,0,21493,1
0.0,55,0,21515,1
0.0,55,0,21523,1
0.0,55,0,21529,1
0.0,55,0,21541,1
0.0,55,0,23609,1
0.0,55,0,23611,1
0.0,55,0,23664,1
0.0,55,0,26372,1
0.0,55,0,29023,1
0.0,55,0,29025,1
0.0,55,0,29030,1
0.0,55,0,29035,1
0.0,55,0,29061,1
0.0,55,0,29072,1
0.0,55,0,29074,1
0.0,55,0,31646,1
0.0,55,0,31663,1
0.0,55,0,31682,1
0.0,55,0,9797,1.05
0.0,55,0,13246,1.05
0.0,55,0,13271,1.05
0.0,55,0,2553,1.1
0.0,55,0,3323,1.1
0.0,55,0,4902,1.1
0.0,55,0,4933,1.1
0.0,55,0,5920,1.1
0.0,55,0,5930,1.1
0.0,55,0,5951,1.1
0.0,55,0,7124,1.1
0.0,55,0,7132,1.1
0.0,55,0,9738,1.1
0.0,55,0,9775,1.1
0.0,55,0,11373,1.1
0.0,55,0,11392,1.1
0.0,55,0,11400,1.1
0.0,55,0,13178,1.1
0.0,55,0,13230,1.1
0.0,55,0,13238,1.1
0.0,55,0,14965,1.1
0.0,55,0,14967,1.1
0.0,55,0,14974,1.1
0.0,55,0,15017,1.1
0.0,55,0,17066,1.1
0.0,55,0,17087,1.1
0.0,55,0,17107,1.1
0.0,55,0,19227,1.1
0.0,55,0,19230,1.1
0.0,55,0,21363,1.1
0.0,55,0,21396,1.1
0.0,55,0,21417,1.1
0.0,55,0,21443,1.1
0.0,55,0,21454,1.1
0.0,55,0,21458,1.1
0.0,55,0,21467,1.1
0.0,55,0,21470,1.1
0.0,55,0,23434,1.1
0.0,55,0,23453,1.1
0.0,55,0,23469,1.1
0.0,55,0,23471,1.1
0.0,55,0,23491,1.1
0.0,55,0,23492,1.1
0.0,55,0,23511,1.1
0.0,55,0,23519,1.1
0.0,55,0,23526,1.1
0.0,55,0,26193,1.1
0.0,55,0,26303,1.1
0.0,55,0,26315,1.1
0.0,55,0,28893,1.1
0.0,55,0,28921,1.1
0.0,55,0,28942,1.1
0.0,55,0,31515,1.1
0.0,55,0,31518,1.1
0.0,55,0,11350,1.15
0.0,55,0,13165,1.15
0.0,55,0,1890,1.2
0.0,55,0,1891,1.2
0.0,55,0,1906,1.2
0.0,55,0,2521,1.2
0.0,55,0,3299,1.2
0.0,55,0,4858,1.2
0.0,55,0,4862,1.2
0.0,55,0,4866,1.2
0.0,55,0,5883,1.2
0.0,55,0,9650,1.2
0.0,55,0,9679,1.2
0.0,55,0,9697,1.2
0.0,55,0,9703,1.2
0.0,55,0,9710,1.2
0.0,55,0,11265,1.2
0.0,55,0,11271,1.2
0.0,55,0,14862,1.2
0.0,55,0,14881,1.2
0.0,55,0,14894,1.2
0.0,55,0,14908,1.2
0.0,55,0,14929,1.2
0.0,55,0,14933,1.2
0.0,55,0,16867,1.2
0.0,55,0,16887,1.2
0.0,55,0,16896,1.2
0.0,55,0,19083,1.2
0.0,55,0,19103,1.2
0.0,55,0,19150,1.2
0.0,55,0,19167,1.2
0.0,55,0,19199,1.2
0.0,55,0,21243,1.2
0.0,55,0,21288,1.2
0.0,55,0,21290,1.2
0.0,55,0,21294,1.2
0.0,55,0,21295,1.2
0.0,55,0,21342,1.2
0.0,55,0,21343,1.2
0.0,55,0,21344,1.2
0.0,55,0,23380,1.2
0.0,55,0,23390,1.2
0.0,55,0,23414,1.2
0.0,55,0,26069,1.2
0.0,55,0,26089,1.2
0.0,55,0,26092,1.2
0.0,55,0,26164,1.2
0.0,55,0,28750,1.2
0.0,55,0,28754,1.2
0.0,55,0,28755,1.2
0.0,55,0,28769,1.2
0.0,55,0,28787,1.2
0.0,55,0,28802,1.2
0.0,55,0,31356,1.2
0.0,55,0,31397,1.2
0.0,55,0,31401,1.2
0.0,55,0,1869,1.3
0.0,55,0,1872,1.3
0.0,55,0,3250,1.3
0.0,55,0,3254,1.3
0.0,55,0,3255,1.3
0.0,55,0,4159,1.3
0.0,55,0,4825,1.3
0.0,55,0,5837,1.3
0.0,55,0,9605,1.3
0.0,55,0,12973,1.3
0.0,55,0,13019,1.3
0.0,55,0,14726,1.3
0.0,55,0,14804,1.3
0.0,55,0,16748,1.3
0.0,55,0,19009,1.3
0.0,55,0,19014,1.3
0.0,55,0,19015,1.3
0.0,55,0,21171,1.3
0.0,55,0,21172,1.3
0.0,55,0,21202,1.3
0.0,55,0,23201,1.3
0.0,55,0,23216,1.3
0.0,55,0,23221,1.3
0.0,55,0,23239,1.3
0.0,55,0,25962,1.3
0.0,55,0,26009,1.3
0.0,55,0,26014,1.3
0.0,55,0,26042,1.3
0.0,55,0,28659,1.3
0.0,55,0,31228,1.3
0.0,55,0,31252,1.3
0.0,55,0,31274,1.3
0.0,55,0,31282,1.3
0.0,55,0,31304,1.3
0.0,55,0,31311,1.3
0.0,55,0,31336,1.3
0.0,55,0,12931,1.35
0.0,55,0,2466,1.4
0.0,55,0,3222,1.4
0.0,55,0,4119,1.4
0.0,55,0,6927,1.4
0.0,55,0,6942,1.4
0.0,55,0,6955,1.4
0.0,55,0,8185,1.4
0.0,55,0,8186,1.4
0.0,55,0,8191,1.4
0.0,55,0,9535,1.4
0.0,55,0,11111,1.4
0.0,55,0,11123,1.4
0.0,55,0,14648,1.4
0.0,55,0,14672,1.4
0.0,55,0,16654,1.4
0.0,55,0,16665,1.4
0.0,55,0,16685,1.4
0.0,55,0,16718,1.4
0.0,55,0,16731,1.4
0.0,55,0,18946,1.4
0.0,55,0,21123,1.4
0.0,55,0,23171,1.4
0.0,55,0,23173,1.4
0.0,55,0,25878,1.4
0.0,55,0,25927,1.4
0.0,55,0,25928,1.4
0.0,55,0,28516,1.4
0.0,55,0,28527,1.4
0.0,55,0,28540,1.4
0.0,55,0,31120,1.4
0.0,55,0,31128,1.4
0.0,55,0,31171,1.4
0.0,55,0,11096,1.45
0.0,55,0,1312,1.5
0.0,55,0,1323,1.5
0.0,55,0,1833,1.5
0.0,55,0,4078,1.5
0.0,55,0,4084,1.5
0.0,55,0,4088,1.5
0.0,55,0,4103,1.5
0.0,55,0,4725,1.5
0.0,55,0,4726,1.5
0.0,55,0,4751,1.5
0.0,55,0,5713,1.5
